userId	nickname	likedCount	content
400948176	全宇宙最coolya	3	为什么网易没版权
131398413	_ccc耶_	1	...突然在网易云听到了杰伦有点激动！
283362434	取个扯淡的名字	0	看看能不能评论
350206149	拂晓晨曦xi	10	周杰伦从来没有变过啊，就算被吐槽的《不爱我就拉倒都被》感觉也没有变。只是现在当奶爸了，没时间也不会放全部都精力去出新歌。像床边故事专辑里有很多歌都很好听，不要对杰伦要求太高了，超人也是要休息的
440331195	胡想觉N者	2	好听啊，旋律很棒的。
449989771	阿楠楠楠楠_	15	不能听周杰伦的网易云不是完整的网易云[流泪]
136962544	guoguo512	1	什么app可以听杰伦的歌
1306020449	没有做完的梦最痛97	0	可是众所周知周董的歌曲版权都在tx手里，这个爱听4G哪儿冒出来的？
1726027479	十年后遇见我	2	突然觉得蔡依林好孤独。
1551318463	_Diplomat	0	都听过哈哈
1551318463	_Diplomat	2	04，初二。。
331087956	江西搂得瓦	0	吃相太难看了，反正应该是闹掰了 你可以去查查，大概就去年愚人节（4月1号）的时候
607981111	湖南陈粒	4	看神情？周杰伦蔡依林当年一起接受采访时的神情呢？他们的心照不宣呢？他们的默契呢？不是双J党就别烦了。真的闲你们。
607981111	湖南陈粒	2	我上面说了 蔡依林喜欢周杰伦 但是我没有说周杰伦喜欢蔡依林 感情是很奇妙的事情。是说不清楚的。我说了 我是双J党。我不知道你们非要来我这杠一下是为了啥？改变我的看法？不好意思那你得失望。他们现在各自安好就行了。非要跟我怼怼怼的。你很闲吗？懂的人自然明白他们。各自安好就行了。别烦了。
1311732151	你好可爱_-	0	我也想问
117371821	我一定要追到我喜欢的人	7	网易爸爸你怎么回事？？周杰伦的歌都没版权吗？
609348418	南恛_	6	我认识的JAY，想的是范特西，生活在八度空间，母亲叫叶惠美，喜欢七里香，能弹奏十一月的肖邦的夜曲，面对质疑，他说：我想的事情依然范特西，尽管我很忙，魔杰座的我，会用跨时代的作品，给世界画上惊叹号，终有一天，人们听到了十二新作，依然会赞叹：哎呦，不错哦！原来这就是周杰伦的床边故事。
475364467	少了个人而已	14	周杰伦蔡依林是炒作出来的 只有侯佩岑是亲自承认过的。周是蔡依林的钢琴老师， 2010年那会一些双j粉当着周杰伦面说不和蔡依林在一起撕专辑 贴吧b站都有 贴吧应该还找得到。老周真正爱的人应该是侯 七里香专辑采访时候那个神情骗不了人的。
280637958	搬运快乐的村友	0	杰伦晚安
402300894	一只小猫猫猫咪	6	卡夫卡和密伦娜??
1485154752	独坐1806	0	你的意思是蔡依林太老了[呆]
500709345	眾生皆草木唯你是青山	1	突然想哭
424793818	帅的抠脚的大叔	0	额
607981111	湖南陈粒	3	你没有确凿的证据说明周杰伦没有对蔡依林动过心。 行了别烦我了。
607981111	湖南陈粒	5	哦？关我屁事？他们两个各自安好就行了。我说了我是双J党。你还需要跟我说什么？我是双J党。我希望他们在一起。是希望 不是非要他们在一起。你觉得你说的话特别高尚？我是双J党没有侵犯到任何人 你非要跟我强调他们有没有彼此相爱。你这不是杠是啥。我很明确的跟你说你的言论让我不舒服还要杠我？fo了
1292205236	鑫崽老爹阿聪	1	为啥我可以评论？
1464777274	Waldeinsamkeit-_-_	6	周杰伦的版权求你了
307627047	OoopsKK	6	没有周杰伦的歌的音乐平台不是一个合格的平台！！
350206149	拂晓晨曦xi	9	我只想说的就是，没有确凿证据根本不能说过他们两个相爱过，也不能说周劈腿，这本来就是他们自己的事情，外人根本没有资格去插嘴，最明白的还是他们局内人，而我们局外人知道的可能只是其中的一点点，可能他们私下已经和解。周讨厌媒体知道他的私事，如果相爱过，没有被抓住确凿证据肯定是不会承认
350206149	拂晓晨曦xi	8	你看到的采访视频蔡依林喜欢过周杰伦，但是我看到的采访周杰伦说蔡依林是他的朋友，没有确凿的依据根本无法证明他们是相爱，可能只是蔡依林自己的独角恋，就算他们有相爱过没有必要要向媒体说一下，他们之间说不定已经在下面说分手，我是看你说双j恋的事情才来说一句的，我也不是想刷自己的存在感
37438369	迈阿密炸鸡	3	居然日推了原本不能听的歌....还好我喜欢的周董的歌已经下好了，但是没有版权还是不爽
620555867	宁宁宁檬糖	5	周董的版权！！！！[撇嘴]
1533454179	从前从前Q_Q	5	为什么网易不能听周杰伦的歌
423579916	口水泉	2	要刷评论在这里刷就可以了，做个文明的杰迷[憨笑]
90508285	合金傻园	8	jay的专辑 全是灰的
480185728	吴謃桭	6	mp3的年代，我想回去
116149811	xxxx阿轰	5	版权！！
1333708909	半SH	4	嗯
1739215367	沉溺于彤彤眼里	2	哥哥你多大
1739215367	沉溺于彤彤眼里	13	赶紧把版权抢回来好吗。周杰伦后面根本不能听，求网易云了，抢吧！！？！！！？！
1646424931	我真是个小机灵鬼er哈	2	我也是！
290146883	酷愛壹生東	5	那画面太美我不敢看→_→
1720987644	timeroad233	7	呵呵呵呵，我有周杰伦的所有歌（网易云的）
628490125	DH维C	5	前几天有个17岁的小姑娘向我表白，我拒绝了。她不懂事，可我懂啊…
1453004329	漫长的子弹	8	哥练的胸肌，就问你还想不想靠[大哭]
385652178	洋葱啊啊啊啊啊	2	周蔡注定走不到一起。因为，周想要的是公主，而蔡想做的是女王！
507724533	碳碳睡不着	2	真的不想继续用网易云了
336001798	最深的地鼠	1	呵呵呵多年来网易云搜华语男歌手 在第一的一直是杰伦… 
333792196	一起逛园游会的可爱女人	11	杰伦快要出新专辑，到时候要是网易云没有版权，我就要卸载了[发怒]
41810317	dian-quan	14	笑了，这首歌变成了周杰伦歌手页的第一首歌[撇嘴]
481929718	无念170508	0	没版权
274689308	Amanranthen	3	2003-2005年 .最美好的音乐记忆.    那个磁带 随身听的年代.           那个年代的盗版很少. 
1699107514	喜欢一米八八的男孩子	4	网易竟然没有周杰伦的那么多歌！！！
499767846	滚你懂我吗	1	周杰伦自己不敢 还是很爱她们的歌 青春
313474694	肥貓咪駕到	0	這首好經典阿...
92258398	早寝早起	3	这个是蔡依林专辑里的
1736774780	DEVIL190121	1	那画面太美我不敢看是什么鬼
1646678347	So-believe-me	0	哈哈哈
1346280920	南城以北花似海D	4	没有杰伦的网易云，真不想用了。
472444142	鮭渔先森-	0	知足吧
1329920128	冬天了么	3	哇多年前的评论
84436165	CoolSort	1	网易云不是没有周杰伦的版权了吗
331376348	xxxibgdrgnxxxxxx	1	因为这首歌是蔡依林的专辑 才有版权 唉 jay啊 你的版权啥时候回来啊 我17年的最佳歌手jay 听了五千多次 难受
39779715	_Line丶	1	一切都没有。。。
279854540	湿漉漉的大湿兄	0	只有一小部分可以下载
86716858	阿梓儿鸭	0	前奏美哭好嘛
295215122	湫莹儿	1	方文山辣是真的牛批
607981111	湖南陈粒	11	你是唯粉就麻烦别来烦我了？麻烦你有理有据的来反驳我一下？真的遇到你这种人超烦。让人反感了都。如今他们两个各自安好就行了。非要来我这跟我争论的你一天24小时很闲？
449001130	这网名衬托不出我农民工的气质	3	嗯，04年本人也是初一，那时候电台里还会有音乐排行榜。。新出的时歌都是百花齐放。。不管曲风还是文字，美的一塌糊涂。。现在所谓抖音风歌曲这些真的沦落口水歌一般存在总感觉03年以前记忆有点模糊，但是上了初中好多青春记忆挥之不去，包括那时候的音乐。。以及音乐附带的故事————至我们逝去青春
421887330	HALFQT	1	周杰伦一个人唱的歌网易云都下架了，悲伤
421887330	HALFQT	13	不是偏了，是审美变了，现在流行口水歌，那些歌朗朗上口流行一时，可是没过多久就会被新的代替被人遗忘不停重演，现在能被称为经典，或者以后会成为经典的歌，真的不多了
291231638	6号僚机	2	如果某一天我带一位女生去听周杰伦的演唱会，说明她对我很重要，因为我带她听的不是周杰伦的歌，而是我的整个青春！
482552760	小喆路过	27	在此郑重推荐这层的各位去B站看一下UP主“靖武”之前发布的2004、2005、2006、2007、2008年的华语乐坛金曲大盘点视频，最好在晚上看，分分钟让各位有时光倒流的错觉，麻烦好心人帮我顶上去让大家看到
350206149	拂晓晨曦xi	7	周杰伦本来就讨厌媒体打扰他的生活，任何明星都是
350206149	拂晓晨曦xi	3	忘记和你说了，我看的那个康熙是04年的
612930316	大青鬼	2	好听好听
304236281	藕霸莲	0	十几年没听了，听着旋律说唱部分依然能脱口而出呀
398451298	且听风吟网易云	0	周董的说唱很清爽
436834214	大卫-科波菲尔-耶维奇	12	舞娘的喜悲没人看见
436834214	大卫-科波菲尔-耶维奇	34	真预言家
77197798	圣灵释放	37	你缺的不是许愿池，你缺的是女朋友
1547786120	逆光ya	3	"我在结账 你在煮浓汤。
。。。。。故事最后的答案。"
500180662	霞霞的小石头	1	19年啦
529144752	HaPPi_Ness	5	刘瑞琦
377398391	1GGGGGGGGGGG1	2	网易云好像把版权丢一半了，为的是那些口水歌，热度
108203298	东北军火商	4	强烈要求版权
607981111	湖南陈粒	16	你不是“双J党”就别跟我争论这么多了。要是真的没什么就不会有“双J党”了。要是真没什么了当时就已经澄清了。为什么非要等到侯佩岑被拍了照片才澄清。
482442762	幻世凡尘	28	当年周的母亲看不上蔡，我只知道这么多………
350206149	拂晓晨曦xi	18	刚刚看了一个周杰伦康熙来了的视频，里面周杰伦也说了只是和蔡依林非常熟的朋友
434501344	年年有_余啊	0	有些旋律一响起就会想起特定的人
331278585	如他随风消散	0	恩
1559614628	意丶心	1	这个中间的音乐？现在凌点四十分，吓得我一激灵-_-||
122134071	热爱生活_热爱明天	0	在周杰伦的歌中进不了前50
607981111	湖南陈粒	29	我第一感觉就是你的评论让人不舒服。我没必要去跟你争论他们是什么样的关系。他们的关系不是三言两语能讲完的。八卦特别多 只是周杰伦没有承认过。
350206149	拂晓晨曦xi	28	肥温得奥斯卡的时候对小李子表白，但是他们两个还是好朋友，很多事情都是yy的多就感觉就是事实了，我一直都觉得他们两个应该就是比较要好的朋友关系
350206149	拂晓晨曦xi	52	我觉得外人根本没有资格去聊别人的家事，他们不是所有事情都会在媒体面前解释，私下聊肯定也是有很多的。谁知道他们两个到底是不是在一起过，就像小李子和肥温一样，虽然说外国人很开放，他们两个一直都不是那种关系，但他们还会有亲吻的画面，奥斯卡得奖也是肥温和小李子第一个拥抱
363629385	小岛上的猫三三	2	初一，第一次听这首歌，认识歌手周杰伦和蔡依林
572270612	Elijah_旭	0	",, E,,, Mml,,,,,,,,,,,,,,,,,,,,,,,,''''''''''''''''''''''''''''''',,,,,,,,,,,LKAQK K5KMLM LNKLJWLKJ5 LJWI 54WKLKT, KSRL, LRM LT LS ,,Y ///////////////////////SR/////////////////////////L[=N[6N]]]]]]]]]][[[[[[[[[[[;;;;;;;'''''''\\\\\'\\\\EOMK6KWK6K4WMLEK6LE,MK6KMKLL6PPMLK5LNNELNN"
1533870218	H-Zero_	11	“5210”
563203990	拾柒夭夭	1	周杰伦的声音现在只能在这才听得到[惶恐][惶恐][惶恐]
1720621096	蝉鸣的夏季1812	0	同城嘞
104468218	sadppgirl	0	双j
499911042	三阳双仔	1	第一次听感觉有点诡异
45193168	-芥末aoe-	1	再次听着两个人的合作曲，真是恍如隔世啊。他们终究都变成了更好的人，各自变成。
249650630	你的耳机里听什么	0	作曲：周杰伦
1592614420	芃凡鲸	5	不会
1592614420	芃凡鲸	3	只有？眼界这么浅
1592614420	芃凡鲸	2	？？？蔡依林最牛的歌之一
5995603	这是一个昵称真的	1	版权快回来吧
438547928	春雷寒江雪	3	凉了，没版权了
472444142	鮭渔先森-	0	哈哈，不用谢
645453252	帐号已注销	2	我的日推可能坏了..........
455990687	陈十二cc	0	国企的应该有版权吧
323698307	不会隐身的小蘑菇	0	不是呀??????
1720621096	蝉鸣的夏季1812	0	你是玉屏的？
1720621096	蝉鸣的夏季1812	5	哈哈
1381560253	1806mld	11	跨服回复
320352579	二狗会变	0	多谢老板
1640456520	路人癸416	0	为什么《晴天》的评论会减少啊[惊恐]
451408301	文一言	0	那画面太美我不敢看????
294691260	it晨晨晨	5	非常同意  不过站在情况好很多  越来越多的人开始听中国古典音乐  也有一些将电音和中国古典的东西结合起来  我觉得取之精华  去其糟粕这句话什么时候在哪儿都适用
295456153	张十氿_	0	周杰伦 蔡依林 方文山  神仙搭配
293253318	帅的没魂	1	睡不著來看看
1306020449	没有做完的梦最痛97	0	自己做死，唉
496461300	取个破名就算了	0	网易要是有就好了
600007142	不见长安落日圆	1	越听越想流泪，心越来越沉。不知道为什么，大概是不年轻了，
600007142	不见长安落日圆	1	后来才知道，原来布拉格广场，没有许愿池。[大哭][大哭][大哭]
600007142	不见长安落日圆	6	哈哈(?ω?)hiahiahia
1306020449	没有做完的梦最痛97	0	这可以算侵权吗？
348236566	香菇牛腩	0	"Tks,man!"
348236566	香菇牛腩	0	网易要给力鸭
121062141	ZY学渣	0	01的我居然都听过
352706395	空白630	0	80后的青春啊
1357704711	ZZZRRRFFF_	0	哪位大神歌单里有私货啊
111086934	今夕何夕-___	0	秀儿，你坐稳了
274570689	天凉好个秋78	0	哈哈，同龄
323698307	不会隐身的小蘑菇	0	同初一！
323698307	不会隐身的小蘑菇	7	那年我刚刚念初一，这些歌都是青春啊
1548716044	一直要努力优秀呐	9	嗯
1595632214	sakura1002	0	想去布拉格
75623884	弹星者老佳	1	画面太美，我不敢看
446896684	百乐门水蓝	16	我觉得温岚也不错
404335275	味阿	11	会想起周杰伦
558198180	佐仓啊	1	枯了 没版权
42957141	所以丫	0	为啥画面美得不敢看？
248806656	一身横肉	1	纯路人音乐白痴感觉这首歌制作很不错啊可以听的元素很多内容丰富
443883996	吾名方长	1	团长，该回阿拉德了
1463077579	寒ll冰	2	为什么网易云没有什么他的歌
1654730590	逐香榛心	0	真好听
274570689	天凉好个秋78	2	初一
128366341	Y_aremysunshine	0	你能这群人就在这里随便YY吧[奸笑]
293253318	帅的没魂	1	睡不着，来看看
1373257120	Z曾灏明	5	为什么网易云没周杰伦歌曲版权[多多大哭]
1649767986	晃米选小心肝	13	没有偏 只是你还在原地踏步而已
582434591	A淼鑫体育设施地坪工程张	1	好像网易不被周杰伦待见
1302371619	如也yi	2	哈哈哈
471427849	花落闲阶	6	不要说这么悲伤的话题
433611540	渔得鱼了	2	网易云周杰伦别的歌都没版权了
1522924095	最酷最野最炫最秀	3	没得版权哦
1379801330	东星大乌鸦	3	版权都没有了
72384452	CHEMICALZHAO	1	听着这个歌，感觉回到了那年夏天
303005533	某科学的超电磁炮妹	4	↓↓↑↑→↑↓→↓←←   懂得赞[可爱]
95578465	老油条48	0	fm
9121127	KingTiger	0	哎 确实是啊 发现能免费听的越来越少了
349054848	supertrver	1	现在云村周杰伦的居然只能搜到这一首！
446172623	Tristen-旧约	0	中间的乱入会了这首歌...这有我这么觉得么..听久了觉得格格不入，就取消了收藏...但还有点舍不得
451167695	深海的鱼Fish	0	特地去了一次布拉格，只是，没有找到布拉格广场，因为，没有你在身旁
293253318	帅的没魂	0	睡不着，来看看
70479647	马林大叔	9	看着这些歌名就好像忽然回到了小时候的学校，很多事都好像浮现眼前。
130235601	香蕉你和不拿拿	55	这歌放到现在也会在各大排行榜单上占有一席之地
574336701	我死了算了-	1	18年就没有了哦
343125335	闯关俄罗斯	2	蔡依林最牛的歌，周杰伦最牛的歌之一
1828323	jeffchuwei	0	也难怪钟兴民能得金曲奖最佳编曲
396247355	彬2017	1	知足啦，抢回来的哪怕是和蔡依林合作的歌，到这首歌非常有里程碑意义
274624973	学长请你吃辣条	4	唉！又四年过去了
472444142	鮭渔先森-	0	[多多捂脸][多多捂脸]
472444142	鮭渔先森-	0	把下载的音乐收藏到喜欢的音乐就行了啊
1487854336	VisionChan	0	哈哈哈
408868253	深红的我	14	中文歌才是最吊的  by周杰伦
56881120	天真浪漫勇敢__	5	刚知道
272191199	冥界義父	0	back
383363325	叶先森爱唐胖瓜	0	这歌听了才真的会哭啊
1422652878	Uham7-	10	哈哈哈哈哈哈哈笑死了
51574144	无谎	2	周杰伦的版权呢！
287964945	小-瓶子	0	你的彩虹我的倒带
126600706	我叫大木头	0	我
317656025	丨泡沫红茶丨	0	听听老歌，整个人都不好了，时间过得太快了[流泪]
396018514	Tearstains_无痕	2	学校的星期一早上就是这首歌，真的吵死人了????
607981111	湖南陈粒	233	我需要了解什么？那你要不要去了解一下“双J党”。当年周杰伦跟蔡依林暧昧不清的关系 半公开状态。多少人都认为他们在一起了只是周杰伦没有承认过蔡依林。因为侯佩岑被人拍了照片周杰伦才承认了侯佩岑。周杰伦很优秀 这是没法否认的。但作为一个男人他对不起蔡依林也是事实。
548088993	不念过去不畏将来170723	0	04年我的手机铃声。就是这个曲。
440805526	一位书生	0	啊
1342558496	哎还是改名吧	146	有些歌，可能，周杰伦更不敢听。
78354412	帐号已注销	79	估计粉丝才不敢听不敢看，最虐的应该是《给我一首歌的时间》吧
253294947	我去1993年	0	今天录了弹唱晴天，感觉我又毁歌了…
108363370	风吹呀吹呀吹呀吹	5	未来有一天，也许我们可以一起在网易云听周杰伦。
552229594	never_walk_away	72	不是劈腿OK？自己了解一下再说OK？
339151965	椛猫	1	无论现实如何 永远的双J
1630255027	今天不甜vv	1	都没有周杰伦其他歌曲
389926441	faithxf	0	遥想当年，问亲戚借了盗版的磁带听了一晚上。。。
271473912	文艺的疯子爷	5	为什么网易云没了周董的版权
126430714	crafet	1	听出忧伤，忧伤是毛头小孩开始听，到现在三十多岁了。人啊
46025254	我年会中奖了	2	收到日推，我还以为他回来了！！！
6543687	Emporer	0	那画面太美我不敢看
306775813	古城一	29	没秀起来 是十年寒窗
63499310	yedda-耀鮮	0	求网易买回版权
51406866	曲情生	0	早安英文推送周董40了，此情可待成追忆。
1715586972	煮雪氏	1	人生两大追求:英国  雾都   阴雨   马车;布拉格  黄昏  油画  鸽子
1698128095	给自己一个jd	0	因为那些评论的人在没下架之前买了，所以可以评论。
1698128095	给自己一个jd	1	可以看见这歌的超前度
350220451	旧海诚i	6	求网易买回版权
2644110	monnerun	0	难得早起 听一早上周董吧
86824562	大大达文西	4	你应该去找逗你笑的他，而不是把你帅哭的我。
391692407	超好看的黄伟晋	0	前奏给我一种痴情不是罪过，忘情不是洒脱
441694961	185697	4	那时候的华语歌里rap还是华语的……
423757492	我部锐志好鬼型	6	希望网易尽快拿到周杰伦的歌曲的版权[拜]
334940984	枫红寒露深	0	周给奥运会写的歌，被祖国买了版权，收进博物馆，还在飞船上播放了。连周自己都不能随便唱，演唱区域只能在鸟巢。他的歌当然很不错啦。
1415293068	你是盛夏汹涌的风	0	这张专辑神曲好多。
108789343	_喧哗夜黎	0	杰伦都40岁了
128943043	小初c	3	大概一模一样的青春就是如此吧
406227672	swag的	1	请问怎么收藏
390223415	有颗橙子ya	1	这首歌很多年了啊……也许当初确实是美好的
390223415	有颗橙子ya	0	她唱功确实很稳
379705826	君潇风	1	生日快乐…
1298751382	靳_四岁	0	最后一段rap超叼的好吗，以前还以为是啥咒语呢
346114710	niyandaixiaoyi	1	"周杰倫的歌沒有一首是不好的，
只是看你合不合適聽這歌罢了。
沒錯，是看你合不合適聽！"
363337156	___前行	11	我只关心网易啥时候能把周杰伦的版权弄来[撇嘴]
269908713	厚爱无需多言--	0	我好奇，童声rap好酷
424250791	Rorymin	0	Jay的很多歌都下架了，但为什么还是有人可以评论呢
258512531	Since丶________	0	这样啊。。。我还以为是。。
1340222553	李宇YOO	9	网易云音乐不买Jay版权了，八个月时间从音乐平台排名第一直接调到第四。。。
452407905	QQL-FLY	1	听许的歌，有人评论说周的也不错，以前没听过周的歌，我姐她们那会喜欢听周的歌。所以特意过来听听
408553060	如火如茶ljr	0	等你回来
1294943838	叁爷-w	7	终于上架了，网易赶紧把周董的版权买过来呀，什么 以父之名，最后的战役，开不了口，爸我回来了，一路向北，止战之殇，你听得到，米兰的小铁匠，园游会，晴天，娘子……[憨笑]
1417926902	松岛鹿泉	1	杰伦0118四十岁生日快乐！！[可爱][爱心][爱心]
422992973	周杰倫ZEEK	7	希望网易早点把版权买过来
422992973	周杰倫ZEEK	0	杰伦生日快乐，杰伦生日快乐，爱你(?? ?(???c)
377646436	Annie-Nan	1	感谢一百多遍的陪伴，再见，布拉格广场
258721771	可乐盘他	1	生日快乐
124176716	Shaina-	3	我要把这里霸占了，呜呜呜
43210931	monsterle	1	生日快乐呀[可爱]
339107075	alone晴天	1	各种app名字都叫晴天，嗯  小公举生日快乐
339107075	alone晴天	0	什么情况 突然就没了 懊恼噢
581574692	一只乐观向上的奶昔	1	生日快乐鸭
560518669	何枝可依丶_	0	是网易两次侵权在先，杰威尔公司（杰伦自己）才拒绝与它合作[汗]
283058512	KiSFlow王小錵	43	突然想到蔡依林本名叫蔡宜凌……细思恐极
20577263	失落之塔	1	杰伦生日快乐
575901963	单向度的人啊	0	再也不敢点的合唱歌系列
1294139819	此处无门	0	QAQ
485216634	柠檬草和荔枝树	3	"今天是周董40岁生日，
至今天听他的歌19年了，
今天让周董的声音和我们的青春在这里循环播放19遍[爱心]"
370081094	绊城煅	0	生日快乐周董
84578239	Lithromantic_Her	0	我只能在这里听杰伦的歌了
290258016	偏爱豹纹-	0	生日快乐 偶像
110171846	抖神	0	40一朵花
131864962	我想我只需要一把吉他	0	为什么有人可以在那些歌下评论？
375104873	suining_asai	0	生日快乐
258512531	Since丶________	0	变态腾讯，赶紧把周的歌还给我网易！辣鸡tx
506861408	__苏幕遮__	0	生日快乐[星星]
42609994	_wi11iam	0	生日快乐
269026638	柯以___	0	生日快乐
473663674	糖我不要了	2	杰伦 1.18生日快乐
623148079	给我来个小和尚-	0	生日快乐！
332312871	你这个阿姨有丶意思	0	生日快乐鸭！！！
89372844	長天一把星	0	生日快樂Jay 永遠為你尖叫
359276246	喜欢星期六	0	周杰伦生日快乐
466941056	着迷鹏	0	生日快乐
562517339	养一群小狗狗	1	生日快乐，
393925685	0925H	2	什么时候有版权啊？等的好着急啊！
492582740	酷酷小仔熊	6	今天真的是杰伦的生日？我也是....哈哈哈！
481738913	稻还是七里香_	2	生日快乐
74961536	哆哆洛先生	3	jolin、jay我就不信不是他俩偷偷起的情侣名
466328669	阿拖i	1	没版权是硬伤啊
1628831564	0紫气0	0	回忆
1411673897	KennyynneK	23	听电子音乐的人会被视为紧追潮流，而听咱们中国古典乐曲就会被说装，会被说low，这样一来，中国的音乐自然就没多少人听了，中国人还是太崇洋媚外了。这并不是抵触，而是对自己文化的保护，中国已经被外来文化侵蚀成什么样子了??对于现在的中国，歌曲没有低不低端的分别，只有热不热门的分别
95067815	gofndijqbajd	2	杰伦 生快[蛋糕]网易就这几首可以听了
37669656	Lesoleilestchaud	1	生日快乐
1411673897	KennyynneK	23	在欧洲那边流行的东西在中国非得流行?我跟你说，中国几千年的音乐发展史可不是吹出来的，阳春白雪没有多少人欣赏的来，这种下里巴人的歌曲自然就更流行一些。其他方面我不敢说，但是文化方面，抱歉，我们中国比你舔的外国爹厉害的多  。。
313999380	Starliant	2	杰伦小公举，40岁生日快乐[憨笑]
342640071	浣溪沙--	1	今天为啥不发歌呜呜呜
1552170747	阿拉比1808	0	蛋糕
348732129	一只找美的虾	0	生日快乐
594895240	街道口彭于晏	0	生日快乐周董
529788304	槐序木	1	周董生日快乐鸭！！！！[蛋糕][蛋糕][蛋糕][蛋糕][蛋糕][蛋糕][蛋糕][蛋糕][蛋糕][蛋糕][蛋糕][蛋糕][蛋糕][蛋糕][蛋糕][蛋糕][蛋糕][蛋糕][蛋糕][蛋糕][蛋糕][蛋糕][蛋糕][蛋糕][蛋糕][蛋糕][蛋糕][蛋糕][蛋糕][蛋糕][蛋糕][蛋糕][蛋糕][蛋糕][蛋糕][蛋糕][蛋糕][蛋糕][蛋糕][蛋糕]
1341604086	与我裸奔	0	只有？没必要
513726230	轻舟浮力渡	4	看评论，今天是周董的生日吗，虽说也是一个杰迷，可我已经忘了。随时打开的一个歌单，听到这首歌，只是惊讶于居然还能在这里听到周董的歌。生日快乐！
513726230	轻舟浮力渡	0	还能听到周董的歌？
9121127	KingTiger	0	感觉网易云音乐的音质比qq音乐的好点
494730447	疯狂迷恋周杰伦	1	胖伦生日快乐
576421771	轨迹BIANG	0	"40岁嘛,离60岁演唱会还很远哦"
515095430	潮人怪性123	0	周董，生日快乐[大笑]
512600138	胡悦zhi	0	生日快乐
354224697	_佳一	0	生日快乐
628976013	拒旨	0	生日快乐
343607387	你录下个样	0	生日快乐！
99283910	穿梭时间画面的钟微醺岁月映无邪	1	"去年今日，从JAY听到床边故事
边听边翻看评论
杰伦 生日快乐"
291888523	神奈川首席后卫_	2	没错我是来祝周杰伦生日快乐的
113782402	年迈的仙女酱	1	生日快乐
76410833	忧郁症的患者	0	Jay 生日快乐[蛋糕]
65393850	喵克克	0	生日快乐
357879022	还记得年少的自己吗	1	生日快乐Jay
1391050481	littlecircler	0	生日快乐，杰伦。。。
380515115	剔_除	0	青春
127683823	人生1994	1	生日快乐
113181861	Arthurrrz	0	绯闻女孩 大家都知道是谁
1352847030	橘子夭夭喵	1	我来祝你生日快乐
349061237	源源脸圆圆	1	生日快乐
605138044	沈雅思-	1	是的。
603541868	半夏琉璃666666	0	布拉格广场没有许愿池，副歌部分醒来后都没有，每次听都感觉好心酸
77573859	Shane一	0	怀念周，只能来合唱了……
1679201344	Amway黄大可	1	生日快乐 我的青春
40061849	_Darimi	1	生日快乐[蛋糕]
8820015	天启A骑士	2	今天杰伦生日？那生日快乐
1679201344	Amway黄大可	3	当你说你喜欢周杰伦的时候，你在我心里立马上了一个档次。
503640497	喜欢呲西瓜滴小狐狸	4	生日快乐~
1367884775	写给海子	3	生日快乐
455750495	古娜拉黑暗魔法	1	生日快乐我的宝贝
56375212	三文魚羹	1	谢谢你带来这么好听的歌曲 生日快乐
35599048	古市贵之	2	在车上放着这首歌，jay生快
74059703	西关十字	1	杰伦都四十了啊
1349735073	墨夕凌	1	今天是你40岁的生日了啊 周青春
69345731	BLACKJUE	0	生日快乐[蛋糕][礼物]??
286940781	令終有俶	0	生日快乐！
120082079	还没有想好名字呢现在	0	被你一说 真的
124090160	那你还是个鸡	0	生日快乐
87018185	IhopeIgotabrain	0	小时候不敢一个人听的歌 觉得很恐怖 [大哭][大哭][大哭]
601324304	化成大雨降落在回不去的街-	1	今天周杰伦40岁生日，不知道为什么就想听这首~总之，生日快乐啦，我的青春时光[可爱]
1677557795	御坂19969号	0	周董40了，难以想象
563961846	森下荀	0	生日快乐!
2229071	不科学的胖嘟嘟	4	40岁，我还停留在2000年…
413719634	风车倒转	0	生日快乐吖，杰伦
275209964	#NAME?	0	杰伦生日快乐！
435042479	曾小C-	6	今天杰伦生日，点开网易云音乐，想听你的歌，有点失落。。都没有版权。。作为曾经的追星族，祝我的爱豆生日快乐，一家人整整齐齐的，幸福幸福。。
1534281602	离弦惊梦蝶	4	杰伦小公举生日快乐，新歌快发吧[哀伤]说得好中国风新歌呢？
26929127	煦谙	2	周先生生日快乐！爱你的第十二年 一定不会缺席！
1322251482	着瞇于妳眼睛	3	周杰伦生日快乐！！
401656674	elenaozatbayev	3	生日快乐?? 40岁的少年
296154383	朝七晚六的炽天	4	周杰伦生日快乐
477734565	浅语c	3	生日快乐
295501373	AFour丶	3	杰伦生日快乐
121681520	demo丶blest	3	生日快乐JAY
35895806	听见好时光丶	1	斯柯达
88984087	糖一金金金	0	哈哈哈，没错
265029469	Fifty-tw	3	居然能在网易云听到我家杰伦的歌。
1597186421	帐号已注销	3	很庆幸能听周杰伦
295328067	阿77__	7	周杰伦的歌为什么这么少 就不能把Jay歌曲版权买了么……
381355041	这锅谁他娘来背一下	1	难道没有人和我一样认为钟兴民的编曲功力很牛逼吗？？？
298162293	麦田的绝望者	5	为啥
1583624163	请问是野原家吗	0	这歌词我真不懂！
60594865	周杰伦周杰伦周	1	周杰伦的rap真的无敌超级好听啊！！！
32781133	温州市市花	2	老了
484775511	Suigetsu-Sekikenn	46	是十年寒窗
70372211	电影热爱者	0	这首歌没拿金曲奖 我不服
